sexe;preusuel;annais;nombre
2;HABI;2014;5
2;HABI;2015;6
2;HABI;2016;3
2;HABI;2017;9
2;HABI;2018;3
2;HABI;2019;6
2;HABI;2020;7
2;HABI;2021;7
2;HABI;XXXX;12
2;HABIBA;1952;6
2;HABIBA;1954;4
2;HABIBA;1955;7
2;HABIBA;1956;7
2;HABIBA;1957;10
2;HABIBA;1958;8
2;HABIBA;1959;19
2;HABIBA;1960;26
2;HABIBA;1961;18
2;HABIBA;1962;28
2;HABIBA;1963;37
2;HABIBA;1964;46
2;HABIBA;1965;43
2;HABIBA;1966;56
2;HABIBA;1967;58
2;HABIBA;1968;57
2;HABIBA;1969;52
2;HABIBA;1970;51
2;HABIBA;1971;53
2;HABIBA;1972;57
2;HABIBA;1973;65
2;HABIBA;1974;76
2;HABIBA;1975;68
2;HABIBA;1976;56
2;HABIBA;1977;59
2;HABIBA;1978;70
2;HABIBA;1979;60
2;HABIBA;1980;51
2;HABIBA;1981;68
2;HABIBA;1982;58
2;HABIBA;1983;43
2;HABIBA;1984;36
2;HABIBA;1985;41
2;HABIBA;1986;40
2;HABIBA;1987;28
2;HABIBA;1988;38
2;HABIBA;1989;32
2;HABIBA;1990;31
2;HABIBA;1991;28
2;HABIBA;1992;39
2;HABIBA;1993;26
2;HABIBA;1994;19
2;HABIBA;1995;23
2;HABIBA;1996;12
2;HABIBA;1997;15
2;HABIBA;1998;17
2;HABIBA;1999;20
2;HABIBA;2000;18
2;HABIBA;2001;20
2;HABIBA;2002;18
2;HABIBA;2003;16
2;HABIBA;2004;10
2;HABIBA;2005;20
2;HABIBA;2006;25
2;HABIBA;2007;13
2;HABIBA;2008;18
2;HABIBA;2009;22
2;HABIBA;2010;29
2;HABIBA;2011;24
2;HABIBA;2012;27
2;HABIBA;2013;26
2;HABIBA;2014;33
2;HABIBA;2015;22
2;HABIBA;2016;26
2;HABIBA;2017;20
2;HABIBA;2018;31
2;HABIBA;2019;31
2;HABIBA;2020;24
2;HABIBA;2021;32
2;HABIBA;XXXX;4
2;HABIBATA;1980;6
2;HABIBATA;1982;3
2;HABIBATA;1983;4
2;HABIBATA;1984;4
2;HABIBATA;1985;3
2;HABIBATA;1986;7
2;HABIBATA;1987;6
2;HABIBATA;1988;5
2;HABIBATA;1991;4
2;HABIBATA;1992;3
2;HABIBATA;1995;3
2;HABIBATA;1996;3
2;HABIBATA;1998;4
2;HABIBATA;2000;3
2;HABIBATA;2003;3
2;HABIBATA;2011;4
2;HABIBATA;2012;4
2;HABIBATA;2014;3
2;HABIBATA;2015;3
2;HABIBATA;2016;3
2;HABIBATA;XXXX;32
2;HABIBATOU;1982;3
2;HABIBATOU;1983;4
2;HABIBATOU;1984;6
2;HABIBATOU;1985;5
2;HABIBATOU;1986;4
2;HABIBATOU;1987;3
2;HABIBATOU;1988;6
2;HABIBATOU;1989;7
2;HABIBATOU;1990;8
2;HABIBATOU;1991;9
2;HABIBATOU;1992;7
2;HABIBATOU;1994;9
2;HABIBATOU;1997;5
2;HABIBATOU;1999;4
2;HABIBATOU;2000;4
2;HABIBATOU;2001;9
2;HABIBATOU;2002;4
2;HABIBATOU;2003;9
2;HABIBATOU;2004;10
2;HABIBATOU;2005;4
2;HABIBATOU;2006;8
2;HABIBATOU;2007;4
2;HABIBATOU;2008;10
2;HABIBATOU;2009;7
2;HABIBATOU;2010;6
2;HABIBATOU;2011;6
2;HABIBATOU;2012;7
2;HABIBATOU;2013;6
2;HABIBATOU;2014;8
2;HABIBATOU;2015;12
2;HABIBATOU;2016;13
2;HABIBATOU;2017;8
2;HABIBATOU;2018;9
2;HABIBATOU;2019;12
2;HABIBATOU;2020;16
2;HABIBATOU;2021;7
2;HABIBATOU;XXXX;14
2;HABIBE;1980;5
2;HABIBE;1981;3
2;HABIBE;1984;7
2;HABIBE;1985;5
2;HABIBE;1991;6
2;HABIBE;1992;4
2;HABIBE;1993;5
2;HABIBE;1994;4
2;HABIBE;2002;3
2;HABIBE;2004;4
2;HABIBE;XXXX;40
2;HABLA;1966;7
2;HABLA;1968;3
2;HABLA;1969;3
2;HABLA;1972;3
2;HABLA;1973;4
2;HABLA;1976;3
2;HABLA;1981;3
2;HABLA;1987;3
2;HABLA;XXXX;38
2;HABSATOU;1988;5
2;HABSATOU;2007;3
2;HABSATOU;2019;3
2;HABSATOU;XXXX;28
2;HABY;1976;3
2;HABY;1977;6
2;HABY;1978;6
2;HABY;1979;8
2;HABY;1980;8
2;HABY;1981;15
2;HABY;1982;9
2;HABY;1983;14
2;HABY;1984;9
2;HABY;1985;12
2;HABY;1986;14
2;HABY;1987;17
2;HABY;1988;19
2;HABY;1989;19
2;HABY;1990;15
2;HABY;1991;15
2;HABY;1992;17
2;HABY;1993;21
2;HABY;1994;11
2;HABY;1995;10
2;HABY;1996;12
2;HABY;1997;16
2;HABY;1998;14
2;HABY;1999;20
2;HABY;2000;17
2;HABY;2001;16
2;HABY;2002;19
2;HABY;2003;17
2;HABY;2004;23
2;HABY;2005;37
2;HABY;2006;31
2;HABY;2007;39
2;HABY;2008;43
2;HABY;2009;40
2;HABY;2010;52
2;HABY;2011;30
2;HABY;2012;40
2;HABY;2013;53
2;HABY;2014;56
2;HABY;2015;50
2;HABY;2016;55
2;HABY;2017;53
2;HABY;2018;66
2;HABY;2019;71
2;HABY;2020;71
2;HABY;2021;66
2;HABY;XXXX;8
2;HABYBATOU;1991;3
2;HABYBATOU;2018;4
2;HABYBATOU;XXXX;17
2;HACENA;1979;3
2;HACENA;XXXX;24
2;HACER;1974;3
2;HACER;1975;3
2;HACER;1976;4
2;HACER;1977;9
2;HACER;1978;7
2;HACER;1979;5
2;HACER;1980;10
2;HACER;1981;11
2;HACER;1982;7
2;HACER;1983;11
2;HACER;1984;12
2;HACER;1985;14
2;HACER;1986;13
2;HACER;1987;8
2;HACER;1988;7
2;HACER;1989;7
2;HACER;1990;11
2;HACER;1991;10
2;HACER;1992;9
2;HACER;1993;8
2;HACER;1994;6
2;HACER;1995;6
2;HACER;1996;3
2;HACER;1997;4
2;HACER;2000;6
2;HACER;2001;6
2;HACER;2002;10
2;HACER;2003;5
2;HACER;2004;7
2;HACER;2005;4
2;HACER;2006;8
2;HACER;2007;7
2;HACER;2009;6
2;HACER;2011;7
2;HACER;2012;7
2;HACER;2013;3
2;HACER;2014;3
2;HACER;2015;3
2;HACER;2016;4
2;HACER;2019;3
2;HACER;2021;4
2;HACER;XXXX;11
2;HACHIMIA;1989;3
2;HACHIMIA;1992;3
2;HACHIMIA;1993;3
2;HACHIMIA;1996;5
2;HACHIMIA;1998;4
2;HACHIMIA;1999;4
2;HACHIMIA;2001;3
2;HACHIMIA;2002;3
2;HACHIMIA;2003;3
2;HACHIMIA;2009;3
2;HACHIMIA;2011;3
2;HACHIMIA;2014;4
2;HACHIMIA;2016;5
2;HACHIMIA;2017;3
2;HACHIMIA;2018;3
2;HACHIMIA;2021;3
2;HACHIMIA;XXXX;22
2;HACHMIA;XXXX;27
2;HACIBA;1969;3
2;HACIBA;1970;5
2;HACIBA;1971;5
2;HACIBA;1974;3
2;HACIBA;1975;3
2;HACIBA;1978;4
2;HACIBA;1980;3
2;HACIBA;1986;3
2;HACIBA;1989;3
2;HACIBA;XXXX;33
2;HACINA;1952;3
2;HACINA;1953;4
2;HACINA;1954;4
2;HACINA;1955;3
2;HACINA;1957;5
2;HACINA;1958;4
2;HACINA;1960;12
2;HACINA;1961;7
2;HACINA;1962;9
2;HACINA;1963;10
2;HACINA;1964;9
2;HACINA;1965;18
2;HACINA;1966;21
2;HACINA;1967;15
2;HACINA;1968;12
2;HACINA;1969;19
2;HACINA;1970;10
2;HACINA;1971;13
2;HACINA;1972;10
2;HACINA;1973;9
2;HACINA;1974;10
2;HACINA;1975;8
2;HACINA;1976;12
2;HACINA;1977;10
2;HACINA;1978;7
2;HACINA;1979;9
2;HACINA;1980;9
2;HACINA;1981;10
2;HACINA;1982;6
2;HACINA;1983;9
2;HACINA;1984;8
2;HACINA;1985;8
2;HACINA;1986;11
2;HACINA;1987;5
2;HACINA;1988;4
2;HACINA;1989;3
2;HACINA;1992;4
2;HACINA;1995;3
2;HACINA;2003;3
2;HACINA;2008;4
2;HACINA;2014;3
2;HACINA;XXXX;28
2;HADA;1956;5
2;HADA;1957;5
2;HADA;1958;7
2;HADA;1959;3
2;HADA;1962;6
2;HADA;1965;4
2;HADA;1967;10
2;HADA;1968;4
2;HADA;1969;5
2;HADA;1970;3
2;HADA;1972;4
2;HADA;1973;10
2;HADA;1974;6
2;HADA;1975;6
2;HADA;1977;4
2;HADA;1978;4
2;HADA;1979;3
2;HADA;1980;3
2;HADA;1981;5
2;HADA;1982;3
2;HADA;1983;5
2;HADA;1984;3
2;HADA;1985;8
2;HADA;1986;7
2;HADA;1987;5
2;HADA;1988;6
2;HADA;1989;4
2;HADA;1990;4
2;HADA;1992;3
2;HADA;1998;3
2;HADA;1999;3
2;HADA;2001;4
2;HADA;2002;6
2;HADA;2004;3
2;HADA;2005;4
2;HADA;2006;6
2;HADA;2007;4
2;HADA;2008;3
2;HADA;2010;6
2;HADA;2011;3
2;HADA;2012;4
2;HADA;2014;4
2;HADA;2015;4
2;HADA;2016;7
2;HADA;2018;4
2;HADA;2019;6
2;HADA;2020;6
2;HADA;2021;9
2;HADA;XXXX;30
2;HADAMA;1988;4
2;HADAMA;1992;3
2;HADAMA;1999;3
2;HADAMA;2016;3
2;HADAMA;XXXX;30
2;HADAMOU;XXXX;22
2;HADASSA;1986;4
2;HADASSA;1990;3
2;HADASSA;1991;4
2;HADASSA;1992;4
2;HADASSA;1993;5
2;HADASSA;1994;6
2;HADASSA;1995;5
2;HADASSA;1996;5
2;HADASSA;1997;5
2;HADASSA;1998;6
2;HADASSA;1999;8
2;HADASSA;2000;8
2;HADASSA;2001;3
2;HADASSA;2002;5
2;HADASSA;2003;5
2;HADASSA;2004;6
2;HADASSA;2005;10
2;HADASSA;2006;7
2;HADASSA;2007;11
2;HADASSA;2008;9
2;HADASSA;2009;9
2;HADASSA;2010;8
2;HADASSA;2011;7
2;HADASSA;2012;12
2;HADASSA;2013;14
2;HADASSA;2014;18
2;HADASSA;2015;12
2;HADASSA;2016;19
2;HADASSA;2017;20
2;HADASSA;2018;11
2;HADASSA;2019;20
2;HADASSA;2020;25
2;HADASSA;2021;33
2;HADASSA;XXXX;16
2;HADASSAH;2013;3
2;HADASSAH;2016;3
2;HADASSAH;2017;3
2;HADASSAH;2018;5
2;HADASSAH;2020;4
2;HADASSAH;2021;8
2;HADASSAH;XXXX;26
2;HADDA;1950;3
2;HADDA;1952;4
2;HADDA;1954;3
2;HADDA;1955;6
2;HADDA;1956;6
2;HADDA;1957;6
2;HADDA;1958;8
2;HADDA;1959;6
2;HADDA;1960;9
2;HADDA;1961;10
2;HADDA;1962;12
2;HADDA;1963;13
2;HADDA;1964;19
2;HADDA;1965;14
2;HADDA;1966;18
2;HADDA;1967;21
2;HADDA;1968;23
2;HADDA;1969;14
2;HADDA;1970;14
2;HADDA;1971;14
2;HADDA;1972;16
2;HADDA;1973;17
2;HADDA;1974;16
2;HADDA;1975;19
2;HADDA;1976;11
2;HADDA;1977;10
2;HADDA;1978;14
2;HADDA;1979;14
2;HADDA;1980;10
2;HADDA;1981;18
2;HADDA;1982;9
2;HADDA;1983;16
2;HADDA;1984;8
2;HADDA;1985;7
2;HADDA;1986;5
2;HADDA;1987;10
2;HADDA;1988;12
2;HADDA;1989;6
2;HADDA;1990;6
2;HADDA;1991;4
2;HADDA;1992;7
2;HADDA;1994;6
2;HADDA;1995;6
2;HADDA;1997;4
2;HADDA;1998;6
2;HADDA;1999;5
2;HADDA;2000;5
2;HADDA;2001;4
2;HADDA;2002;4
2;HADDA;2003;5
2;HADDA;2004;5
2;HADDA;2005;7
2;HADDA;2006;5
2;HADDA;2008;4
2;HADDA;2009;3
2;HADDA;2010;5
2;HADDA;2011;3
2;HADDA;2012;4
2;HADDA;2013;4
2;HADDA;2015;3
2;HADDA;2016;3
2;HADDA;2017;4
2;HADDA;2018;8
2;HADDA;2021;5
2;HADDA;XXXX;17
2;HADEMOU;1991;3
2;HADEMOU;1993;3
2;HADEMOU;2013;3
2;HADEMOU;2019;3
2;HADEMOU;XXXX;32
2;HADHOUM;1965;4
2;HADHOUM;1970;4
2;HADHOUM;1976;3
2;HADHOUM;2003;3
2;HADHOUM;XXXX;36
2;HADIA;1963;7
2;HADIA;1965;3
2;HADIA;1967;5
2;HADIA;1968;3
2;HADIA;1969;3
2;HADIA;1971;6
2;HADIA;1972;6
2;HADIA;1973;7
2;HADIA;1974;6
2;HADIA;1975;8
2;HADIA;1976;6
2;HADIA;1977;10
2;HADIA;1978;6
2;HADIA;1979;6
2;HADIA;1980;7
2;HADIA;1981;10
2;HADIA;1982;5
2;HADIA;1983;11
2;HADIA;1984;8
2;HADIA;1985;6
2;HADIA;1986;14
2;HADIA;1987;5
2;HADIA;1988;4
2;HADIA;1989;7
2;HADIA;1990;5
2;HADIA;1991;3
2;HADIA;1992;7
2;HADIA;1993;4
2;HADIA;1994;9
2;HADIA;1995;5
2;HADIA;1997;7
2;HADIA;1998;6
2;HADIA;1999;7
2;HADIA;2000;7
2;HADIA;2001;7
2;HADIA;2002;7
2;HADIA;2003;11
2;HADIA;2004;14
2;HADIA;2005;11
2;HADIA;2006;11
2;HADIA;2007;13
2;HADIA;2008;14
2;HADIA;2009;5
2;HADIA;2010;12
2;HADIA;2011;8
2;HADIA;2012;7
2;HADIA;2013;11
2;HADIA;2014;14
2;HADIA;2015;12
2;HADIA;2016;10
2;HADIA;2017;19
2;HADIA;2018;18
2;HADIA;2019;10
2;HADIA;2020;13
2;HADIA;2021;11
2;HADIA;XXXX;13
2;HADIATOU;1999;3
2;HADIATOU;2012;4
2;HADIATOU;2019;5
2;HADIATOU;2020;6
2;HADIATOU;2021;8
2;HADIATOU;XXXX;25
2;HADIDJA;1967;3
2;HADIDJA;1971;3
2;HADIDJA;1972;3
2;HADIDJA;1973;3
2;HADIDJA;1974;3
2;HADIDJA;1975;3
2;HADIDJA;1976;4
2;HADIDJA;1977;6
2;HADIDJA;1978;4
2;HADIDJA;1979;3
2;HADIDJA;1980;10
2;HADIDJA;1982;4
2;HADIDJA;1983;4
2;HADIDJA;1985;10
2;HADIDJA;1986;3
2;HADIDJA;1987;3
2;HADIDJA;1988;4
2;HADIDJA;1989;3
2;HADIDJA;1990;3
2;HADIDJA;1991;7
2;HADIDJA;1992;6
2;HADIDJA;1993;6
2;HADIDJA;1994;3
2;HADIDJA;1995;9
2;HADIDJA;1996;5
2;HADIDJA;1998;3
2;HADIDJA;1999;8
2;HADIDJA;2000;6
2;HADIDJA;2001;3
2;HADIDJA;2002;6
2;HADIDJA;2003;9
2;HADIDJA;2004;10
2;HADIDJA;2005;5
2;HADIDJA;2006;11
2;HADIDJA;2007;8
2;HADIDJA;2008;6
2;HADIDJA;2010;8
2;HADIDJA;2011;10
2;HADIDJA;2012;19
2;HADIDJA;2013;15
2;HADIDJA;2014;19
2;HADIDJA;2015;16
2;HADIDJA;2016;17
2;HADIDJA;2017;25
2;HADIDJA;2018;25
2;HADIDJA;2019;26
2;HADIDJA;2020;18
2;HADIDJA;2021;25
2;HADIDJA;XXXX;29
2;HADIJA;1956;3
2;HADIJA;1957;3
2;HADIJA;1959;3
2;HADIJA;1965;3
2;HADIJA;1969;3
2;HADIJA;1971;3
2;HADIJA;1973;4
2;HADIJA;1974;4
2;HADIJA;1976;3
2;HADIJA;1977;3
2;HADIJA;1980;3
2;HADIJA;1982;3
2;HADIJA;1983;5
2;HADIJA;1984;4
2;HADIJA;2007;4
2;HADIJA;2011;5
2;HADIJA;2012;5
2;HADIJA;2013;5
2;HADIJA;2015;5
2;HADIJA;2017;5
2;HADIJA;2020;4
2;HADIJA;2021;4
2;HADIJA;XXXX;48
2;HADIL;1993;3
2;HADIL;1999;3
2;HADIL;2000;4
2;HADIL;2001;7
2;HADIL;2002;7
2;HADIL;2003;9
2;HADIL;2004;13
2;HADIL;2005;9
2;HADIL;2006;9
2;HADIL;2007;18
2;HADIL;2008;14
2;HADIL;2009;10
2;HADIL;2010;16
2;HADIL;2011;9
2;HADIL;2012;12
2;HADIL;2013;11
2;HADIL;2014;14
2;HADIL;2015;8
2;HADIL;2016;8
2;HADIL;2017;8
2;HADIL;2018;8
2;HADIL;2019;13
2;HADIL;2020;3
2;HADIL;2021;5
2;HADIL;XXXX;13
2;HADILE;2000;3
2;HADILE;2002;5
2;HADILE;2003;6
2;HADILE;2004;11
2;HADILE;2005;7
2;HADILE;2006;10
2;HADILE;2007;7
2;HADILE;2008;5
2;HADILE;2009;6
2;HADILE;2010;5
2;HADILE;2011;4
2;HADILE;2012;4
2;HADILE;2014;7
2;HADILE;2015;3
2;HADILE;2016;3
2;HADILE;2019;3
2;HADILE;2020;3
2;HADILE;XXXX;23
2;HADIYA;2007;3
2;HADIYA;2008;5
